player_name,age,height,weight,overall_rating,penalties,nb_match,aggression,preferred_foot
Shefki Kuqi,37,187.96,194,63,58,14,85,right
Sheyi Ojo,19,177.8,141,63,66,16,40,left
Shpetim Hasani,34,182.88,172,63,65,13,69,right
Sidi Yaya Keita,28,180.34,183,63,47,11,77,right
Simon Lappin,33,180.34,132,63,53,25,68,left
Simon Ramsden,34,182.88,174,63,36,15,60,right
Sinan Kaloglu,35,187.96,179,63,66,18,49,right
Sjors Verdellen,29,182.88,183,63,63,4,69,right
Sofian Akouili,24,185.42,179,63,33,5,58,right
Soufian El Hassnaoui,27,182.88,174,63,55,12,43,right
Soufiane Dadda,22,172.72,148,63,59,5,24,left
Stefan Nikolic,26,193.04,190,63,55,10,59,right
Stephane Dasse,25,180.34,154,63,47,7,78,left
Stephen Elliott,31,175.26,163,63,70,14,77,right
Stephen Hughes,31,180.34,132,63,63,13,61,right
Stephen Jordan,33,182.88,157,63,32,11,65,left
Steven Paulle,29,187.96,181,63,28,12,71,right
Stipe Matic,34,187.96,154,63,21,7,54,right
Stjepan Kukuruzovic,27,180.34,168,63,52,15,55,left
Stole Dimitrievski,22,185.42,190,63,21,11,17,right
Stuart Nelson,35,187.96,185,63,12,25,28,right
Stuart Parnaby,33,180.34,170,63,48,12,74,right
Sunday Abalo,20,180.34,159,63,47,4,66,right
Tadeusz Socha,26,182.88,154,63,41,14,77,right
Takahito Soma,30,175.26,165,63,61,5,61,left
Terry Dunfield,32,177.8,165,63,55,13,71,right
Thierno Bah,31,175.26,150,63,36,9,73,right
Thilo Leugers,23,182.88,161,63,51,10,67,left
Thomas Agyepong,21,165.1,161,63,54,12,40,right
Thomas Bosmel,27,182.88,165,63,36,18,21,right
Tim Cornelisse,37,182.88,161,63,63,16,73,right
Tim Keurntjes,21,175.26,154,63,62,4,32,left
Tim Smolders,35,193.04,176,63,69,21,57,right
Tiziano Polenghi,33,182.88,172,63,56,7,68,right
Tomas Danilevicius,37,187.96,179,63,71,18,46,right
Tommaso Berni,32,185.42,176,63,20,22,25,right
Tony Heurtebis,35,180.34,161,63,50,5,43,right
Tony Varela,29,170.18,152,63,42,6,71,right
Tyronne Ebuehi,20,187.96,159,63,47,4,64,right
Uche Henry Agbo,20,185.42,161,63,40,8,67,right
Ulisses Garcia,20,185.42,172,63,34,11,62,left
Umar Sadiq,19,193.04,172,63,57,6,30,right
Unai Alba,33,190.5,185,63,12,6,55,right
Uros Korun,29,187.96,174,63,42,3,58,right
Valdas Trakys,32,190.5,174,63,58,2,51,right
Valmir Berisha,19,177.8,181,63,55,7,46,left
Valtteri Moren,25,187.96,168,63,47,7,68,right
Vaso Vasic,26,185.42,176,63,28,19,18,right
Victor Braga,24,193.04,187,63,23,4,23,right
Vincent Lachambre,30,177.8,157,63,51,6,70,left
Vincenzo Camilleri,24,193.04,181,63,46,9,67,right
Vito Plut,25,185.42,174,63,67,5,52,right
Vojtech Schulmeister,27,182.88,174,63,64,5,41,left
Wannes van Tricht,22,172.72,141,63,40,8,55,right
Wessel Dammers,20,185.42,154,63,61,11,66,right
William Owusu,22,187.96,157,63,62,4,65,right
Wim Raymaekers,28,185.42,172,63,40,7,74,left
Wojciech Kedziora,36,187.96,190,63,63,20,76,right
Wouter Gudde,27,187.96,190,63,43,6,70,right
Xandro Schenk,22,187.96,174,63,41,7,67,left
Yanis Mbombo Lokwa,22,177.8,172,63,59,13,33,right
Yanni Regaesel,20,180.34,159,63,39,9,69,right
Yaw Yeboah,18,170.18,139,63,62,2,42,right
Yohan Brouckaert,27,185.42,176,63,68,6,68,right
Yohan Demont,35,180.34,161,63,65,10,60,right
Yohann Eudeline,34,182.88,163,63,63,25,44,right
Youssef El Akchaoui,31,175.26,159,63,75,11,72,left
Youssef El Jebli,24,177.8,157,63,44,5,69,right
Ytalo,27,175.26,134,63,64,8,33,right
Yuning Zhang,19,182.88,163,63,42,6,45,right
Yuri Cornelisse,35,182.88,172,63,50,4,48,left
Yuri Rose,33,187.96,187,63,65,7,74,right
Yves Lenaerts,33,187.96,176,63,20,12,24,right
Yves Makaba-Makalamby,26,198.12,212,63,20,7,45,right
Zander Diamond,31,187.96,161,63,44,18,80,right
Zavon Hines,28,177.8,172,63,49,20,60,right
Zbigniew Malkowski,38,187.96,181,63,17,17,24,right
Zizo,19,175.26,148,63,53,5,47,right
Zsolt Laczko,28,182.88,176,63,53,16,67,left
Aaron Muirhead,24,187.96,168,62,74,8,65,right
Abdelmalek Cherrad,29,185.42,165,62,41,5,52,right
Abdullah Omar,23,175.26,157,62,56,4,58,right
Aboubacar Tandia,27,193.04,185,62,46,3,49,right
Adam Buksa,20,190.5,172,62,65,9,51,right
Adam Deja,23,185.42,181,62,45,15,65,right
Adam Marciniak,26,182.88,181,62,46,13,69,left
Adam Morgan,21,177.8,157,62,67,13,61,left
Adrian Blad,25,165.1,137,62,54,18,76,right
Adrian Mrowiec,31,190.5,185,62,62,10,67,right
Alain Cantareil,31,177.8,154,62,56,9,68,left
Albert Rafetraniaina,20,175.26,143,62,45,15,68,right
Alberto Regazzoni,30,170.18,143,62,56,13,68,right
Aleksander Kwiek,33,175.26,174,62,63,19,61,right
Alessio Da Cruz,19,180.34,154,62,40,4,32,right
Alessio Manzoni,23,177.8,143,62,74,6,54,left
Alex Harris,21,177.8,152,62,50,11,53,right
Alex MacDonald,26,170.18,159,62,60,31,78,right
Alexander Mathisen,30,185.42,165,62,54,32,56,right
Andi Lila,29,182.88,174,62,32,5,71,right
Andrea Guatelli,29,198.12,212,62,20,10,48,right
Andrew Barrowman,29,182.88,176,62,67,6,37,right
Andwele Slory,33,170.18,154,62,60,10,58,right
Anthony Forde,23,180.34,181,62,59,23,32,right
Anthony Obodai,28,170.18,159,62,53,4,81,right
Anthony Sauthier,22,182.88,154,62,55,13,62,right
Anthony Walongwa,22,187.96,176,62,52,6,67,right
Armin Cerimagic,22,180.34,165,62,59,7,58,left
Arvid Schenk,26,195.58,187,62,30,8,64,right
Asanda Sishuba,30,167.64,143,62,56,6,49,left
Ashour El Takky,33,165.1,148,62,51,3,49,right
Augusto Da Silva,30,172.72,170,62,57,6,58,right
Augusto Pereira Loureiro,29,180.34,168,62,41,10,78,left
Barry Ditewig,33,190.5,198,62,43,3,39,right
Barry Ferguson,36,177.8,163,62,64,19,73,right
Bartosz Kopacz,24,187.96,185,62,54,11,63,right
Bartosz Rymaniak,27,187.96,176,62,35,23,42,right
Bartosz Spiaczka,25,182.88,154,62,61,9,67,right
Benjamin Baltes,27,177.8,154,62,47,2,58,right
Benjamin Kololli,24,180.34,168,62,49,10,66,right
Benjamin Luethi,28,175.26,157,62,49,28,55,right
Benjamin Tetteh,19,193.04,183,62,63,6,32,right
Berat Djimsiti,23,190.5,183,62,38,30,65,right
Bernardo Dominguez,35,185.42,190,62,24,16,35,right
Billy Mehmet,28,187.96,185,62,69,8,74,right
Bira Dembele,28,190.5,192,62,35,18,61,left
Blazej Telichowski,31,187.96,179,62,50,21,55,left
Borja Neru,36,182.88,165,62,61,5,70,left
Bourama Ouattara,26,180.34,154,62,48,3,46,left
Brahim Ferradj,27,172.72,181,62,65,15,72,right
Branko Lazarevic,29,185.42,170,62,36,7,72,right
Brian Graham,28,187.96,163,62,69,13,59,right
Brian Jensen,40,185.42,172,62,22,23,38,left
Bruno Bertucci,22,175.26,143,62,54,7,65,left
Caleb Gomina,20,177.8,161,62,66,4,29,left
Callum Ball,23,190.5,163,62,49,17,70,left
Calum Butcher,25,187.96,183,62,36,16,81,right
Carlitos,22,182.88,154,62,59,42,51,right
Carlos Fernandez,19,185.42,159,62,71,8,56,right
Cesar,35,182.88,172,62,25,28,67,right
Charles Telfer,21,175.26,163,62,54,14,42,right
Charlie I'Anson,21,180.34,161,62,39,5,67,right
Chiro N'Toko,25,190.5,179,62,52,7,64,right
Chris Iwelumo,36,190.5,209,62,75,23,67,right
Chris Millar,33,175.26,143,62,18,19,59,right
Chris Philipps,20,182.88,176,62,38,5,56,right
Christian Gomez,26,180.34,165,62,55,17,65,left
Christie Elliot,25,185.42,179,62,56,17,65,right
Christopher Nkunku,19,175.26,141,62,54,2,57,right
Colin Healy,36,180.34,181,62,54,25,66,right
Colin Nish,32,190.5,176,62,60,14,76,right
Connor Ripley,23,190.5,212,62,14,20,16,right
Conrad Balatoni,24,182.88,187,62,27,11,69,right
Craig Beattie,29,182.88,159,62,62,12,57,right
Craig Curran,27,175.26,163,62,69,20,52,right
Craig Eastmond,25,182.88,165,62,46,21,59,right
Craig Reid,30,182.88,174,62,32,8,61,right
Craig Slater,22,177.8,154,62,45,18,63,right
Csaba Horvath,32,193.04,181,62,42,16,61,right
Damir Mirvic,27,185.42,181,62,48,5,73,right
Dani Sanchez,29,177.8,168,62,43,8,48,right
Daniel Batz,24,187.96,185,62,22,14,22,right
Daniel Devine,23,182.88,154,62,31,8,46,right
Daniel Redmond,25,175.26,148,62,65,26,53,left
Daniel Sikorski,29,182.88,168,62,59,19,62,right
Danny Invincibile,31,182.88,179,62,17,6,17,right
Danzell Gravenberch,20,185.42,185,62,57,5,68,left
Dariusz Pietrasiak,35,185.42,179,62,66,14,60,right
Darren Dods,36,185.42,183,62,16,6,63,right
Darren Rosheuvel,22,177.8,159,62,49,6,66,left
Daryl Werker,21,190.5,176,62,40,4,55,right
David Buchanan,29,172.72,148,62,45,21,68,left
David Healy,34,172.72,150,62,84,13,53,right
David Meul,34,193.04,183,62,23,7,28,right
David Obua,28,182.88,181,62,62,10,44,left
David Rivas Rodriguez,35,190.5,187,62,34,8,73,right
David Salomon Abwo,28,170.18,146,62,55,11,51,right
Dejan Kelhar,31,187.96,187,62,37,11,71,right
Denis Prychynenko,23,187.96,187,62,43,8,68,right
Denis Streker,25,182.88,168,62,45,14,69,right
Dennis Wyness,33,177.8,159,62,54,5,37,right
Didier Dheedene,37,182.88,176,62,78,4,67,left
Dimitri Daeselaire,22,170.18,134,62,37,8,73,right
Dionisio Villalba,25,182.88,181,62,59,7,50,right
Dougie Imrie,33,177.8,163,62,67,20,72,left
Dragan Paljic,32,175.26,159,62,41,18,56,left
Eder Baiano,28,187.96,183,62,39,5,75,right
Edgar Abreu,21,175.26,154,62,50,13,53,right
Elroy Pappot,20,180.34,154,62,48,6,65,right
Elso Brito,22,182.88,152,62,59,5,68,left
Emil Lyng,26,187.96,194,62,42,21,43,right
Enzio Boldewijn,20,182.88,168,62,64,3,30,right
Erivaldo,20,177.8,154,62,58,3,32,right
Esparza Jokin Arcaya,25,177.8,150,62,54,10,58,right
Esteban Casagolda,23,180.34,174,62,52,2,55,right
Evaldas Razulis,29,177.8,161,62,67,3,61,right
Evgeny Levchenko,34,187.96,170,62,69,9,61,left
Fabio Santos,26,182.88,165,62,46,6,61,right
Fakhreddine Ben Youssef,24,193.04,190,62,57,3,55,right
Faton Toski,28,187.96,181,62,51,21,54,left
Felix Passlack,18,170.18,163,62,57,7,59,right
Fernando Lewis,23,180.34,150,62,54,20,66,right
Fernando Neto,21,177.8,150,62,45,5,67,left
Filip Bednarek,24,187.96,179,62,31,12,20,right
Filip Luksik,30,185.42,174,62,49,11,58,left
Filip Twardzik,23,180.34,150,62,46,9,59,left
Filipe Mendes,30,193.04,194,62,13,7,26,right
Florian Stahel,31,182.88,172,62,50,29,77,right
Floriano Vanzo,22,180.34,170,62,56,13,69,right
Formose Mendy,26,182.88,168,62,52,26,48,right
Fouad Rachid,22,162.56,126,62,59,6,59,right
Francisco Sutil,30,172.72,157,62,60,16,43,left
Francois Marque,29,187.96,187,62,49,9,75,left
Frank Olijve,24,175.26,161,62,56,4,55,right
Frazer Richardson,34,180.34,183,62,53,29,63,right
Frederic Jay,32,172.72,154,62,62,3,58,right
Frederik Boi,33,182.88,152,62,64,22,53,right
Gaby Jallo,24,177.8,163,62,54,9,67,left
Gareth Wardlaw,31,182.88,165,62,71,2,57,right
Garry de Graef,36,170.18,146,62,44,3,73,left
Gary Fraser,22,177.8,154,62,47,13,63,right
Genaro Snijders,27,180.34,152,62,60,11,35,right
Geoffrey Treand,29,177.8,163,62,59,18,57,right
Geoffrey Tulasne,23,177.8,163,62,48,5,52,right
George Elokobi,30,180.34,212,62,43,29,70,left
German,22,187.96,172,62,24,10,41,right
Gian-Luca Waldschmidt,20,180.34,161,62,49,9,38,left
Giannis Papadopoulos,25,180.34,174,62,39,13,72,left
Gianvito Plasmati,32,198.12,194,62,62,19,53,right
Gilberto,29,180.34,159,62,64,15,58,left
Goran Ljubojevic,27,190.5,194,62,66,4,66,right
Gorka Larrea Garcia,30,180.34,163,62,45,19,66,right
Grant Gillespie,25,175.26,165,62,42,18,80,left
Grant Munro,33,182.88,174,62,25,13,72,right
Gregory Thil,35,182.88,179,62,74,19,44,right
Gregory Wuethrich,21,193.04,194,62,39,20,57,right
Grzegorz Kasprzik,33,185.42,194,62,20,14,23,left
Gudmundur Steinarsson,30,180.34,170,62,42,2,38,right
Guillaume Rippert,29,180.34,168,62,55,12,71,left
Guillermo Ariel Pereyra,30,182.88,165,62,51,4,65,right
Gustavo,21,187.96,168,62,68,3,76,right
Gwion Edwards,23,175.26,168,62,58,27,57,right
Gyliano van Velzen,20,185.42,187,62,46,8,32,left
Haouliais Axel Cedric Konan,28,182.88,163,62,59,6,74,left
Helder Castro,26,175.26,161,62,65,3,50,right
Helio Pinto,31,182.88,157,62,69,9,55,left
Hermanni Vuorinen,26,193.04,196,62,65,4,62,right
Hipolito Poli,33,185.42,161,62,49,5,56,left
Houdret,23,190.5,168,62,57,17,59,left
Hubert Matynia,20,180.34,154,62,39,11,59,right
Hubert Wolakiewicz,31,182.88,174,62,69,19,62,right
Hugo Gomes,33,175.26,157,62,45,5,64,right
Ian Murray,31,182.88,154,62,57,9,68,left
Ibrahim Tall,32,182.88,176,62,33,9,71,right
Ibrahima Sory Camara,26,170.18,152,62,58,6,77,left
Igor Pita,24,182.88,163,62,45,5,68,left
Isam Merdassi,27,175.26,161,62,44,5,74,right
Ismael Bouzid,31,190.5,190,62,52,11,71,right
Issa Kallon,19,170.18,146,62,57,3,28,right
Ivica Iliev,34,182.88,176,62,49,9,69,right
Jake Hesketh,20,167.64,154,62,59,7,45,right
Jake Kean,25,193.04,168,62,14,28,42,right
Jakob Haugaard,24,198.12,192,62,18,16,25,left
Jakub Bak,21,175.26,150,62,41,10,65,right
Jakub Swierczok,24,177.8,165,62,66,16,39,right
Jamairo Monteiro,23,175.26,159,62,48,6,69,right
James Dunne,27,180.34,168,62,46,30,76,right
Jamie Mole,23,177.8,168,62,48,5,32,right
Jamie Ness,25,177.8,157,62,61,26,46,left
Jamie Reckord,24,177.8,183,62,45,20,55,left
Janos Balogh,32,193.04,183,62,25,9,20,right
Jason Adesanya,21,185.42,172,62,59,5,41,right
Jason Naismith,21,185.42,183,62,53,13,72,right
Jason Scotland,36,172.72,161,62,70,18,60,right
Jason Thomson,24,180.34,161,62,12,7,61,right
Jasper Waalkens,21,177.8,165,62,51,4,39,right
Jean-Ecudes Maurice,28,180.34,161,62,56,19,49,right
Jef Delen,35,175.26,139,62,62,7,64,left
Jennison Myrie-Williams,28,182.88,168,62,69,28,55,left
Jens Janse,30,185.42,163,62,42,28,81,right
Jens Wissing,25,185.42,176,62,44,6,62,left
Jerge Hoefdraad,30,170.18,148,62,56,3,36,left
Jimmy Hempte,33,180.34,172,62,60,16,63,left
Jimmy Mainfroi,29,172.72,161,62,55,9,66,right
Joao Camacho,21,175.26,154,62,57,13,45,right
Joao Inacio Pia,29,177.8,150,62,64,9,55,right
Joe Riley,25,182.88,157,62,41,18,64,right
Joe Shaughnessy,24,182.88,152,62,35,15,67,left
Jon Daly,31,187.96,183,62,67,25,67,right
Jonathan Benteke,20,187.96,168,62,57,4,58,right
Jonathan Correia,21,175.26,143,62,49,3,63,right
Jonathan Greening,36,180.34,163,62,63,19,69,right
Jordy Deckers,25,193.04,183,62,27,7,23,right
Jordy van Deelen,22,172.72,146,62,41,5,64,right
Jorge Orti,23,180.34,157,62,75,19,41,right
Joris van Hout,34,187.96,176,62,54,8,70,right
Joseba Del Olmo,30,172.72,143,62,55,8,65,right
Joseba Garmendia,29,182.88,159,62,58,14,56,right
Junior Negrao,26,187.96,183,62,56,7,58,right
Kamil Wlodyka,22,180.34,154,62,50,14,49,right
Karim Hafez,19,170.18,141,62,38,9,56,left
Karim Rossi,22,187.96,172,62,66,12,47,right
Karim Touzani,30,182.88,170,62,66,6,66,right
Kelvin Etuhu,28,180.34,157,62,60,17,65,right
Kenny van der Weg,24,187.96,174,62,46,11,78,left
Kevin McCann,24,177.8,157,62,29,7,57,right
Kevin McHattie,22,180.34,161,62,45,10,55,left
Kevin Moon,25,177.8,146,62,27,7,44,right
Kevin Stewart,23,182.88,168,62,44,15,59,right
Kevin Tapoko,22,198.12,196,62,52,6,67,right
Kevin Vermeulen,25,185.42,170,62,54,4,56,right
Kristian Kolcak,26,180.34,161,62,52,7,55,right
Kristian Nushi,32,175.26,159,62,53,14,75,left
Krystian Nowak,22,187.96,183,62,53,11,68,right
Krzysztof Chrapek,29,170.18,137,62,59,7,67,right
Krzysztof Janus,30,175.26,161,62,48,9,55,right
Kukula,22,177.8,161,62,61,14,44,right
Kwang-Ryong Pak,23,187.96,183,62,61,10,54,right
Lance Davids,27,175.26,168,62,46,8,75,right
Lee Croft,30,175.26,176,62,56,20,61,right
Leon Cort,35,190.5,183,62,31,16,60,right
Leon Ter Wielen,25,195.58,198,62,30,9,25,left
Lewis Longridge,24,175.26,159,62,56,5,36,left
Lorenzo Pique,21,180.34,172,62,34,5,68,right
Luca Ariatti,34,182.88,161,62,55,9,75,right
Luca Checchin,19,182.88,172,62,60,6,64,right
Luca Lezzerini,21,195.58,190,62,25,9,24,right
Luca Veronese,23,187.96,159,62,25,11,22,right
Lucas Tousart,19,185.42,183,62,46,11,65,right
Luigi Vaccaro,25,182.88,165,62,38,3,76,right
Lukasz Mierzejewski,34,182.88,176,62,56,13,57,right
Lukasz Surma,39,177.8,154,62,46,20,83,right
Maciej Iwanski,35,170.18,154,62,71,15,43,right
Maciej Jankowski,26,180.34,152,62,54,17,50,right
Maciej Korzym,28,180.34,170,62,56,25,84,left
"Maciej Malkowski,24",30,170.18,150,62,41,20,48,left
Maciej Mielcarz,34,198.12,209,62,25,14,44,right
Maciej Urbanczyk,21,175.26,148,62,32,14,56,right
Mamadou Diallo,32,177.8,168,62,62,11,38,right
Manu Torres,24,185.42,168,62,42,11,63,left
Manuel Pascali,34,185.42,174,62,27,18,81,right
"Marcel MBayo,25",32,167.64,137,62,54,6,26,right
Marcin Kikut,31,177.8,165,62,46,15,73,right
Marcin Mieciel,37,185.42,168,62,59,8,63,right
Marco Kehl-Gomez,20,180.34,172,62,52,3,72,right
Marco Kurth,33,177.8,161,62,62,8,68,right
Marco Ramos,30,172.72,159,62,45,9,68,left
Marcos De Paula,30,185.42,176,62,61,10,59,right
Marcus Andreasson,33,190.5,201,62,42,6,74,right
Mario Licka,33,177.8,163,62,63,15,60,right
Mark Corcoran,32,177.8,157,62,25,6,21,left
Mark Edusei,34,177.8,154,62,50,6,74,right
Mark Gower,36,180.34,157,62,52,20,63,right
Mark McLaughlin,36,187.96,185,62,17,6,67,left
Markus Mendler,22,172.72,159,62,51,18,45,left
Martin Kobylanski,22,177.8,165,62,58,17,51,right
Matej Izvolt,28,177.8,159,62,47,9,53,right
Mathias Pogba,26,190.5,192,62,57,24,67,right
Mathias Schils,23,187.96,163,62,65,4,63,right
Mathieu Debisschop,29,177.8,159,62,49,6,73,right
Matias Jones,24,175.26,165,62,66,9,68,left
Matija Sirok,25,177.8,170,62,50,5,60,right
Matko Perdijic,32,195.58,207,62,26,12,29,right
Mats van Huijgevoort,19,182.88,172,62,67,3,61,left
Matt Grimes,21,177.8,154,62,59,20,52,left
Matti Lund Nielsen,28,182.88,163,62,48,31,54,right
Mattia Bottani,25,170.18,139,62,57,8,43,right
Mattia Notari,33,190.5,179,62,47,6,62,right
Maurizio Pugliesi,40,187.96,174,62,17,8,14,right
Mauro Arambarri,21,175.26,163,62,50,2,70,right
Mbaye Diagne,24,190.5,181,62,62,11,52,right
Melvin de Leeuw,26,182.88,168,62,57,5,34,left
Merveille Goblet,22,180.34,172,62,32,6,17,right
Michael Brown,38,175.26,170,62,57,20,88,right
Michael Hart,31,177.8,161,62,53,9,36,right
Michal Przybyla,22,177.8,148,62,62,9,75,right
Michal Rabusic,26,185.42,176,62,64,18,53,right
Mike Zonneveld,33,180.34,168,62,70,12,52,left
Milan Smiljanic,28,182.88,172,62,65,7,59,right
Milosz Przybecki,25,175.26,154,62,43,18,55,right
Mohamed Abdel Wahed,30,175.26,168,62,60,3,47,left
Mohamed Coulibaly,27,177.8,154,62,51,16,45,right
Momodou Ceesay,22,195.58,185,62,58,4,63,right
Moreno Merenda,32,185.42,185,62,56,4,60,right
Moritz Volz,32,177.8,165,62,60,19,68,right
Mory Kone,22,190.5,194,62,38,9,56,right
Mostafa Shebeita,27,177.8,165,62,41,3,57,right
Mouhcine Iajour,25,177.8,165,62,58,3,36,right
Moussa Gueye,25,185.42,172,62,62,11,62,right
Moussa Traore,22,182.88,174,62,42,6,56,right
Naim Aarab,22,187.96,179,62,44,3,68,right
Nicholas Law,26,177.8,161,62,61,22,55,right
Nick Bakker,22,187.96,174,62,44,10,60,left
Nicky Hayen,32,187.96,185,62,52,4,66,right
Niclas Heimann,22,193.04,185,62,25,10,25,right
Nicola Ventola,32,185.42,176,62,71,5,51,right
Nicolas Dieuze,32,185.42,181,62,60,6,75,right
Nicolas Florentin,34,182.88,168,62,56,9,37,left
Nicolo Barella,19,172.72,150,62,56,6,60,right
Niels Fleuren,27,175.26,154,62,47,12,70,left
Olubayo Adefemi,25,177.8,168,62,50,4,78,right
Orlando Dos Santos Costa,29,187.96,185,62,48,7,45,left
Orlando Urbano,31,182.88,174,62,54,6,76,right
Owain Fon Williams,28,193.04,170,62,16,24,37,right
Owain Tudor Jones,30,190.5,163,62,58,20,64,right
Paul Gallacher,36,182.88,174,62,14,21,35,right
Paul Kpaka,29,177.8,170,62,61,7,33,right
Paul Lawson,31,170.18,161,62,68,12,64,right
Paul McCallum,22,190.5,165,62,59,23,67,right
Paul Paton,29,177.8,163,62,42,13,72,right
Paulo Arantes,27,182.88,172,62,47,6,64,right
Pavel Sultes,28,180.34,170,62,58,11,65,right
Pavel Vidanov,27,185.42,174,62,39,12,88,right
Pavol Cicman,29,175.26,157,62,58,8,34,right
Pawel Baranowski,26,190.5,187,62,39,5,60,right
Pawel Golanski,34,182.88,170,62,62,22,91,right
Pawel Moskwik,24,177.8,154,62,56,8,69,right
Pedro Costa,34,167.64,154,62,46,9,63,right
Pelle Jensen,22,193.04,187,62,46,8,65,right
Pelle van Amersfoort,19,193.04,170,62,62,5,63,right
Peter Jehle,34,187.96,176,62,22,13,27,right
Peter Reekers,30,182.88,168,62,35,6,63,right
Peter Sladek,25,182.88,174,62,70,6,62,right
Philipp Muntwiler,28,182.88,176,62,52,16,75,right
Piotr Brozek,32,177.8,163,62,58,18,65,left
Predrag Stevanovic,23,177.8,139,62,58,12,50,left
Presnel Kimpembe,21,182.88,148,62,43,7,50,left
Prince Buaben,28,182.88,165,62,65,23,66,right
Quique Rivero,22,175.26,154,62,51,5,43,right
Raffaele Rubino,36,182.88,176,62,60,11,37,right
Rhys McCabe,22,172.72,163,62,53,18,63,right
Ricardo Ippel,24,175.26,163,62,62,7,66,right
Richard Foster,31,175.26,161,62,29,21,55,right
Richard Garcia,35,180.34,159,62,52,24,68,right
Richard Socrier,37,185.42,183,62,68,16,50,right
Robbert Te Loeke,26,193.04,192,62,25,2,22,right
Robbie Muirhead,20,190.5,176,62,66,16,34,left
Robert van Boxel,30,187.96,185,62,35,2,65,left
Robin Previtali,24,185.42,185,62,61,3,48,right
Rodrigo Silva,31,182.88,157,62,66,10,62,right
Roland Bergkamp,22,193.04,185,62,50,11,53,right
Roman Ferber,22,190.5,181,62,59,4,44,right
Romero Regales,30,187.96,205,62,57,4,29,left
Romulo Togni,33,182.88,168,62,48,13,68,right
Ronald Graafland,35,190.5,172,62,25,13,21,left
Ronnie Reniers,26,177.8,174,62,58,8,24,right
Ryan Conroy,26,177.8,150,62,72,4,54,left
Salim Arrache,32,187.96,170,62,60,9,56,left
Salva Chamorro,26,185.42,172,62,53,9,44,right
Samu,21,172.72,154,62,60,20,33,right
Samuel Afum,26,180.34,161,62,65,16,29,right
Samy Mmaee,20,182.88,176,62,34,10,71,right
Sandro Lima,24,185.42,181,62,63,4,53,right
Sanel Kuljic,35,177.8,161,62,67,6,58,right
Sascha Dum,29,187.96,194,62,56,14,79,left
Sassa,27,177.8,161,62,59,8,33,right
Scott Chipperfield,37,180.34,176,62,74,7,61,left
Scott Fox,28,182.88,174,62,13,9,35,right
Sean Clohessy,29,177.8,163,62,55,20,63,right
Sean Dillon,32,182.88,174,62,43,24,61,right
Sean Welsh,26,175.26,154,62,60,13,67,right
Sebastian Dudek,34,182.88,174,62,69,15,45,right
Sebastian Rajalakso,28,187.96,181,62,54,28,73,right
Sebastien Locigno,21,182.88,150,62,45,16,62,right
Senad Karahmet,22,185.42,176,62,46,8,60,left
Sergej Karimov,26,177.8,161,62,49,8,67,left
Sergio Ortega,31,182.88,163,62,29,10,62,right
Simeon Jackson,29,172.72,159,62,72,27,50,right
Simon Ferry,27,175.26,154,62,33,24,60,right
Simone Sini,24,182.88,165,62,36,12,64,left
Sofyan Amrabat,19,187.96,168,62,47,6,66,right
